time,ClgPct,ClgStg01Cmd,ClgStg02Cmd,EffRmSp,ExhAirDmprFbk,HtgPct,HtgStg01Cmd,HtgStg02Cmd,MixAirTemp,OccCmd,OccStatus,OutAirDmprFbk,OutAirHum,OutAirTemp,RmSp,RmTemp,SuplFanSpd,SuplFanStatus,UnoccClgSp,UnoccHtgSp,oppMode
2025/2/10 0:30,0,1,1,68.2,52,0,1,1,62.96666667,1,1,0,44,49.36666667,70,69.66666667,100,2,80,60,
2025/2/10 0:45,0,1,1,68.2,52,33.33333333,1.666666667,1,62.73333333,1,1,0,44,49.2,70,68.73333333,100,2,80,60,
2025/2/10 1:00,0,1,1,68.2,52,16.66666667,1.333333333,1,62.36666667,1,1,0,44,48.76666667,70,68.3,100,2,80,60,
2025/2/10 1:15,0,1,1,68.2,52,0,1,1,63,1,1,0,44,47.83333333,70,69.56666667,100,2,80,60,
2025/2/10 1:30,0,1,1,68.2,52,0,1,1,61.86666667,1,1,0,44.33333333,48.2,70,67.5,100,2,80,60,
2025/2/10 1:45,0,1,1,68.2,52,16.66666667,1.333333333,1,62.7,1,1,0,45,47.3,70,68.46666667,100,2,80,60,
2025/2/10 2:00,0,1,1,68.2,52,0,1,1,62,1,1,0,45,48.26666667,70,67.8,100,2,80,60,
2025/2/10 2:15,0,1,1,68.2,52,16.66666667,1.333333333,1,62.43333333,1,1,0,45,47.53333333,70,67.93333333,100,2,80,60,
2025/2/10 2:30,0,1,1,68.2,52,0,1,1,62.2,1,1,0,45,48.43333333,70,68.1,100,2,80,60,
2025/2/10 2:45,0,1,1,68.2,52,16.66666667,1.333333333,1,62.3,1,1,0,46,46.86666667,70,67.86666667,100,2,80,60,
2025/2/10 3:00,0,1,1,68.2,52,0,1,1,62.36666667,1,1,0,46,47.96666667,70,68.46666667,100,2,80,60,
2025/2/10 3:15,0,1,1,68.2,52,0,1,1,62.13333333,1,1,0,46.33333333,46.46666667,70,67.53333333,100,2,80,60,
2025/2/10 3:30,0,1,1,68.2,52,0,1,1,62.56666667,1,1,0,47,47.03333333,70,68.86666667,100,2,80,60,
2025/2/10 3:45,0,1,1,68.2,52,0,1,1,62.03333333,1,1,0,47.33333333,45.76666667,70,67.36666667,100,2,80,60,5
2025/2/10 4:00,0,1,1,68.2,52,0,1,1,62.56666667,1,1,0,47.66666667,47.4,70,68.96666667,100,2,80,60,5
2025/2/10 4:15,0,1,1,68.2,52,16.66666667,1.333333333,1,61.63333333,1,1,0,47,46.3,70,67.03333333,100,2,80,60,5
2025/2/10 4:30,0,1,1,68.2,52,0,1,1,62.66666667,1,1,0,47,46.8,70,69.3,100,2,80,60,1
2025/2/10 4:45,0,1,1,68.2,52,0,1,1,61.6,1,1,0,47,46.4,70,67.23333333,100,2,80,60,5
2025/2/10 5:00,0,1,1,68.2,52,0,1,1,62.83333333,1,1,0,48,46.3,70,69.16666667,100,2,80,60,5
2025/2/10 5:15,0,1,1,68.2,52,0,1,1,61.56666667,1,1,0,47,46.2,70,67.36666667,100,2,80,60,5
2025/2/10 5:30,0,1,1,68.2,52,0,1,1,62.46666667,1,1,0,48,45.26666667,70,68.7,100,2,80,60,5
2025/2/10 5:45,0,1,1,68.2,52,0,1,1,61.46666667,1,1,0,48,45.26666667,70,67.36666667,100,2,80,60,5
2025/2/10 6:00,0,1,1,68.2,52,0,1,1,62.56666667,1,1,0,48,45.03333333,70,69.03333333,100,2,80,60,5
2025/2/10 6:15,0,1,1,68.2,52,16.66666667,1.333333333,1,61.3,1,1,0,48,44.73333333,70,67.23333333,100,2,80,60,5
2025/2/10 6:30,0,1,1,68.2,52,0,1,1,62.56666667,1,1,0,48,43.96666667,70,69.3,100,2,80,60,1
2025/2/10 6:45,0,1,1,68.2,52,16.66666667,1.333333333,1,61.06666667,1,1,0,48,43.8,70,67.23333333,100,2,80,60,5
2025/2/10 7:00,0,1,1,68.2,52,0,1,1,62.26666667,1,1,0,48,43.83333333,70,69.1,100,2,80,60,1
2025/2/10 7:15,0,1,1,68.2,52,16.66666667,1.333333333,1,61.16666667,1,1,0,48,43.66666667,70,67.1,100,2,80,60,5
2025/2/10 7:30,0,1,1,68.2,52,0,1,1,62.1,1,1,0,47.66666667,42.93333333,70,69.13333333,100,2,80,60,1
2025/2/10 7:45,0,1,1,68.2,52,0,1,1,61.2,1,1,0,47.33333333,41.9,70,67.33333333,100,2,80,60,5
2025/2/10 8:00,0,1,1,68.2,52,0,1,1,61.66666667,1,1,0,47.66666667,42.33333333,70,68.9,100,2,80,60,5
2025/2/10 8:15,0,1,1,68.2,52,16.66666667,1.333333333,1,61.3,1,1,0,47,41.46666667,70,67.6,100,2,80,60,5
2025/2/10 8:30,0,1,1,68.2,52,0,1,1,61.33333333,1,1,0,47,43.03333333,70,68.33333333,100,2,80,60,5
2025/2/10 8:45,0,1,1,68.2,52,16.66666667,1.333333333,1,61.46666667,1,1,0,47,41.73333333,70,68.03333333,100,2,80,60,5
2025/2/10 9:00,0,1,1,68.2,52,0,1,1,61.2,1,1,0,47,42.36666667,70,68.13333333,100,2,80,60,5
2025/2/10 9:15,0,1,1,68.2,52,0,1,1,61.86666667,1,1,0,48,41.4,70,68.83333333,100,2,80,60,5
2025/2/10 9:30,0,1,1,68.2,52,16.66666667,1.333333333,1,60.73333333,1,1,0,48,41.83333333,70,67.16666667,100,2,80,60,5
2025/2/10 9:45,0,1,1,68.2,52,0,1,1,61.8,1,1,0,48,41.76666667,70,69.13333333,100,2,80,60,1
2025/2/10 10:00,0,1,1,68.2,52,0,1,1,61.03333333,1,1,0,47.33333333,41.03333333,70,67.46666667,100,2,80,60,5
2025/2/10 10:15,0,1,1,68.2,52,0,1,1,61.4,1,1,0,48,42.06666667,70,68.6,100,2,80,60,5
2025/2/10 10:30,0,1,1,68.2,52,33.33333333,1.666666667,1,61.16666667,1,1,0,48,40.76666667,70,67.93333333,100,2,80,60,5
2025/2/10 10:45,0,1,1,68.2,52,0,1,1,60.73333333,1,1,0,48,41.23333333,70,67.56666667,100,2,80,60,5
2025/2/10 11:00,0,1,1,68.2,52,0,1,1,61.66666667,1,1,0,48,40.43333333,70,68.96666667,100,2,80,60,5
2025/2/10 11:15,0,1,1,68.2,52,0,1,1,60.76666667,1,1,0,48,40.16666667,70,67.36666667,100,2,80,60,5
2025/2/10 11:30,0,1,1,68.2,52,0,1,1,61.3,1,1,0,48,40.53333333,70,68.73333333,100,2,80,60,5
2025/2/10 11:45,0,1,1,68.2,52,33.33333333,1.666666667,1,61.06666667,1,1,0,48,39.8,70,67.86666667,100,2,80,60,5
2025/2/10 12:00,0,1,1,68.2,52,16.66666667,1.333333333,1,60.7,1,1,0,48,40.56666667,70,67.56666667,100,2,80,60,5
2025/2/10 12:15,0,1,1,68.2,52,0,1,1,61.66666667,1,1,0,48,40.16666667,70,68.9,100,2,80,60,1
2025/2/10 12:30,0,1,1,68.2,52,16.66666667,1.333333333,1,60.86666667,1,1,0,48,40.23333333,70,67.53333333,100,2,80,60,5
2025/2/10 12:45,0,1,1,68.2,52,0,1,1,61.2,1,1,0,48,41.06666667,70,68.4,100,2,80,60,5
2025/2/10 13:00,0,1,1,68.2,52,16.66666667,1.333333333,1,61.33333333,1,1,0,47.33333333,40.1,70,68.2,100,2,80,60,5
2025/2/10 13:15,0,1,1,68.2,52,0,1,1,61.23333333,1,1,0,47.33333333,41.46666667,70,67.83333333,100,2,80,60,5
2025/2/10 13:30,0,1,1,68.2,52,16.66666667,1.333333333,1,61.43333333,1,1,0,47.33333333,41.23333333,70,67.93333333,100,2,80,60,5
2025/2/10 13:45,0,1,1,68.2,52,0,1,1,61.76666667,1,1,0,46.66666667,42.9,70,68.4,100,2,80,60,5
2025/2/10 14:00,0,1,1,68.2,52,0,1,1,61.06666667,1,1,0,45,43.63333333,70,67.36666667,100,2,80,60,5
2025/2/10 14:15,0,1,1,68.2,52,0,1,1,62.36666667,1,1,0,44.33333333,44.46666667,70,69.16666667,100,2,80,60,5
2025/2/10 14:30,0,1,1,68.2,52,0,1,1,61.86666667,1,1,0,43.33333333,46.23333333,70,68.2,100,2,80,60,5
2025/2/10 14:45,0,1,1,68.2,52,0,1,1,61.46666667,1,1,0,42.33333333,46.43333333,70,67.73333333,100,2,80,60,5
2025/2/10 15:00,0,1,1,68.2,52,16.66666667,1.333333333,1,60.86666667,1,1,0,42.33333333,44.96666667,70,67.4,100,2,80,60,5
2025/2/10 15:15,0,1,1,68.2,52,0,1,1,62.56666667,1,1,0,43,47.23333333,70,69.6,100,2,80,60,1
2025/2/10 15:30,0,1,1,68.2,52,0,1,1,61.66666667,1,1,0,41,48.23333333,70,68.23333333,100,2,80,60,5
2025/2/10 15:45,0,1,1,68.2,52,0,1,1,61.6,1,1,0,40,47.53333333,70,67.9,100,2,80,60,5
2025/2/10 16:00,0,1,1,68.2,52,0,1,1,61.6,1,1,0,39,48.1,70,67.9,100,2,80,60,5
2025/2/10 16:15,0,1,1,68.2,52,0,1,1,61.73333333,1,1,0,39,49.43333333,70,67.9,100,2,80,60,5
2025/2/10 16:30,0,1,1,68.2,52,0,1,1,62.16666667,1,1,0,37.66666667,50.63333333,70,67.96666667,100,2,80,60,5
2025/2/10 16:45,0,1,1,68.2,52,0,1,1,62.4,1,1,0,35.66666667,50.7,70,68.33333333,100,2,80,60,5
2025/2/10 17:00,0,1,1,68.2,52,0,1,1,62.4,1,1,0,35,50.53333333,70,68.46666667,100,2,80,60,5
2025/2/10 17:15,0,1,1,68.2,52,0,1,1,62.66666667,1,1,0,34.33333333,49,70,68.6,100,2,80,60,5
2025/2/10 17:30,0,1,1,68.2,52,0,1,1,62.73333333,1,1,0,33,49.73333333,70,68.6,100,2,80,60,5
2025/2/10 17:45,0,1,1,68.2,52,0,1,1,62.83333333,1,1,0,32,51.6,70,68.7,100,2,80,60,5
2025/2/10 18:00,0,1,1,68.2,52,0,1,1,62.8,1,1,0,32.33333333,53.2,70,68.76666667,100,2,80,60,5
2025/2/10 18:15,0,1,1,68.2,52,0,1,1,63.13333333,1,1,0,32.66666667,54.1,70,68.93333333,100,2,80,60,5
2025/2/10 18:30,0,1,1,68.2,52,0,1,1,63.46666667,1,1,0,32,54.7,70,69.33333333,100,2,80,60,5
2025/2/10 18:45,0,1,1,68.2,52,0,1,1,63.13333333,1,1,0,33.33333333,54.56666667,70,69.4,100,2,80,60,5
2025/2/10 19:00,0,1,1,68.2,52,0,1,1,63.33333333,1,1,0,31.33333333,54.83333333,70,69.4,100,2,80,60,5
2025/2/10 19:15,0,1,1,68.2,52,0,1,1,63.43333333,1,1,0,30.66666667,55.26666667,70,69.06666667,100,2,80,60,5
2025/2/10 19:30,0,1,1,68.2,52,0,1,1,63.53333333,1,1,0,30,56.43333333,70,68.96666667,100,2,80,60,5
2025/2/10 19:45,0,1,1,68.2,52,0,1,1,63.9,1,1,0,29,56.43333333,70,68.9,100,2,80,60,5
2025/2/10 20:00,0,1,1,68.2,52,0,1,1,63.83333333,1,1,0,29,56.83333333,70,68.9,100,2,80,60,5
2025/2/10 20:15,0,1,1,68.2,52,0,1,1,63.7,1,1,0,28,55.46666667,70,68.9,100,2,80,60,5
2025/2/10 20:30,0,1,1,68.2,52,0,1,1,64.2,1,1,0,28,57.03333333,70,68.83333333,100,2,80,60,5
2025/2/10 20:45,0,1,1,68.2,52,0,1,1,63.9,1,1,0,27,56.36666667,70,68.7,100,2,80,60,5
2025/2/10 21:00,0,1,1,68.2,52,0,1,1,64.06666667,1,1,0,27,57.2,70,68.53333333,100,2,80,60,5
2025/2/10 21:15,0,1,1,68.2,52,0,1,1,63.8,1,1,0,27.33333333,56.1,70,68.26666667,100,2,80,60,5
2025/2/10 21:30,0,1,1,68.2,52,0,1,1,63.7,1,1,0,28,55.7,70,67.9,100,2,80,60,5
2025/2/10 21:45,0,1,1,68.2,52,0,1,1,63.5,1,1,0,27,55.1,70,67.73333333,100,2,80,60,5
2025/2/10 22:00,0,1,1,68.2,52,0,1,1,63.33333333,1,1,0,27,54.03333333,70,67.56666667,100,2,80,60,5
2025/2/10 22:15,0,1,1,68.2,52,0,1,1,63.2,1,1,0,27,53.06666667,70,67.5,100,2,80,60,5
2025/2/10 22:30,0,1,1,68.2,52,0,1,1,63.43333333,1,1,0,27.33333333,51.6,70,67.63333333,100,2,80,60,5
2025/2/10 22:45,0,1,1,68.2,52,0,1,1,63.93333333,1,1,0,28,52.33333333,70,69.46666667,100,2,80,60,5
2025/2/10 23:00,0,1,1,68.2,52,0,1,1,63.13333333,1,1,0,28.33333333,51.2,70,68.06666667,100,2,80,60,5
2025/2/10 23:15,0,1,1,68.2,52,0,1,1,62.7,1,1,0,30,50.1,70,67.53333333,100,2,80,60,5
2025/2/10 23:30,0,1,1,68.2,52,16.66666667,1.333333333,1,63.16666667,1,1,0,31.33333333,49.9,70,67.96666667,100,2,80,60,5
2025/2/10 23:45,0,1,1,68.2,52,0,1,1,63.43333333,1,1,0,31,51.53333333,70,68.96666667,100,2,80,60,5
2025/2/11 0:00,0,1,1,68.2,52,0,1,1,62.76666667,1,1,0,31,50.63333333,70,67.66666667,100,2,80,60,5
2025/2/11 0:15,0,1,1,68.2,52,16.66666667,1.333333333,1,62.6,1,1,0,31,49.76666667,70,67.3,100,2,80,60,5
2025/2/11 0:30,0,1,1,68.2,52,0,1,1,63.86666667,1,1,0,31,50.46666667,70,69.6,100,2,80,60,1
2025/2/11 0:45,0,1,1,68.2,52,0,1,1,62.9,1,1,0,31,50.36666667,70,67.93333333,100,2,80,60,5
2025/2/11 1:00,0,1,1,68.2,52,0,1,1,62.53333333,1,1,0,31,49.36666667,70,67.4,100,2,80,60,5
2025/2/11 1:15,0,1,1,68.2,52,16.66666667,1.333333333,1,63.33333333,1,1,0,31.66666667,49.16666667,70,68.53333333,100,2,80,60,5
2025/2/11 1:30,0,1,1,68.2,52,0,1,1,63.03333333,1,1,0,32.66666667,50.1,70,68.26666667,100,2,80,60,5
2025/2/11 1:45,0,1,1,68.2,52,0,1,1,62.53333333,1,1,0,32,49.4,70,67.46666667,100,2,80,60,5
2025/2/11 2:00,0,1,1,68.2,52,16.66666667,1.333333333,1,63.4,1,1,0,32.33333333,49.4,70,68.63333333,100,2,80,60,5
2025/2/11 2:15,0,1,1,68.2,52,0,1,1,63.16666667,1,1,0,33,50.6,70,68.26666667,100,2,80,60,5
2025/2/11 2:30,0,1,1,68.2,52,0,1,1,62.66666667,1,1,0,33,50.2,70,67.46666667,100,2,80,60,5
2025/2/11 2:45,0,1,1,68.2,52,16.66666667,1.333333333,1,63,1,1,0,33,49.4,70,68.13333333,100,2,80,60,5
2025/2/11 3:00,0,1,1,68.2,52,0,1,1,63.36666667,1,1,0,33.33333333,50.8,70,68.96666667,100,2,80,60,5
2025/2/11 3:15,0,1,1,68.2,52,0,1,1,62.56666667,1,1,0,34.33333333,49.43333333,70,67.56666667,100,2,80,60,5
2025/2/11 3:30,0,1,1,68.2,52,16.66666667,1.333333333,1,62.36666667,1,1,0,34.66666667,48.7,70,67.3,100,2,80,60,5
2025/2/11 3:45,0,1,1,68.2,52,0,1,1,63.8,1,1,0,34,49.73333333,70,69.7,100,2,80,60,1
2025/2/11 4:00,0,1,1,68.2,52,0,1,1,62.86666667,1,1,0,33.66666667,49.66666667,70,67.86666667,100,2,80,60,5
2025/2/11 4:15,0,1,1,68.2,52,0,1,1,62.53333333,1,1,0,33,48.83333333,70,67.43333333,100,2,80,60,5
2025/2/11 4:30,0,1,1,68.2,52,0,1,1,63.1,1,1,0,32,48.73333333,70,68.36666667,100,2,80,60,5
2025/2/11 4:45,0,1,1,68.2,52,0,1,1,63.2,1,1,0,32,49.76666667,70,68.43333333,100,2,80,60,5
2025/2/11 5:00,0,1,1,68.2,52,16.66666667,1.333333333,1,63.63333333,1,1,0,32,49.63333333,70,69.23333333,100,2,80,60,5
2025/2/11 5:15,0,1,1,68.2,52,0,1,1,63.3,1,1,0,31,50.33333333,70,68.46666667,100,2,80,60,5
2025/2/11 5:30,0,1,1,68.2,52,16.66666667,1.333333333,1,63.2,1,1,0,31.33333333,48.76666667,70,68.7,100,2,80,60,5
2025/2/11 5:45,0,1,1,68.2,52,0,1,1,63.4,1,1,0,33,49.06666667,70,69.03333333,100,2,80,60,5
2025/2/11 6:00,0,1,1,68.2,52,0,1,1,62.83333333,1,1,0,33,48.73333333,70,67.96666667,100,2,80,60,
2025/2/11 6:15,0,1,1,68.2,52,16.66666667,1.333333333,1,63.36666667,1,1,0,34,48.5,70,68.9,100,2,80,60,
2025/2/11 6:30,0,1,1,68.2,52,0,1,1,63.23333333,1,1,0,34,49.66666667,70,68.56666667,100,2,80,60,
2025/2/11 6:45,0,1,1,68.2,52,16.66666667,1.333333333,1,63.1,1,1,0,35,48.43333333,70,68.56666667,100,2,80,60,
2025/2/11 7:00,0,1,1,68.2,52,0,1,1,63.36666667,1,1,0,37,48.4,70,68.9,100,2,80,60,
2025/2/11 7:15,0,1,1,68.2,52,16.66666667,1.333333333,1,63.2,1,1,0,36.33333333,48.93333333,70,68.7,100,2,80,60,
2025/2/11 7:30,0,1,1,68.2,52,0,1,1,63.36666667,1,1,0,35.66666667,49.53333333,70,68.8,100,2,80,60,
2025/2/11 7:45,0,1,1,68.2,52,16.66666667,1.333333333,1,62.76666667,1,1,0,36.33333333,48.76666667,70,67.76666667,100,2,80,60,
2025/2/11 8:00,0,1,1,68.2,52,0,1,1,63.63333333,1,1,0,36.66666667,49.26666667,70,69.46666667,100,2,80,60,
2025/2/11 8:15,0,1,1,68.2,52,16.66666667,1.333333333,1,62.83333333,1,1,0,36.33333333,49.06666667,70,67.86666667,100,2,80,60,
2025/2/11 8:30,0,1,1,68.2,52,0,1,1,63.96666667,1,1,0,36.33333333,49.63333333,70,70.2,100,2,80,60,
2025/2/11 8:45,0,1,1,68.2,52,0,1,1,63.03333333,1,1,0,36.33333333,50.06666667,70,68.33333333,100,2,80,60,
2025/2/11 9:00,0,1,1,68.2,52,16.66666667,1.333333333,1,62.7,1,1,0,36.66666667,48.63333333,70,67.7,100,2,80,60,
2025/2/11 9:15,0,1,1,68.2,52,0,1,1,63.56666667,1,1,0,42,47.26666667,70,69.63333333,100,2,80,60,
2025/2/11 9:30,0,1,1,68.2,52,0,1,1,62.5,1,1,0,54,43.63333333,70,68.5,100,2,80,60,
2025/2/11 9:45,0,1,1,68.2,52,0,1,1,62.46666667,1,1,0,61,43.03333333,70,69.13333333,100,2,80,60,
2025/2/11 10:00,0,1,1,68.2,52,0,1,1,63.05,1,1,0,63,42.55,70,70.05,100,2,80,60,
2025/2/11 10:15,0,1,1,68.2,52,0,1,1,62.26666667,1,1,0,62.33333333,43.4,70,68.23333333,100,2,80,60,
2025/2/11 10:30,0,1,1,68.2,52,0,1,1,62.9,1,1,0,59.66666667,44.43333333,70,69.9,100,2,80,60,
2025/2/11 10:45,0,1,1,68.2,52,0,1,1,62.2,1,1,0,57,44.23333333,70,68.16666667,100,2,80,60,
2025/2/11 11:00,0,1,1,68.2,52,0,1,1,62.76666667,1,1,0,56,44.1,70,69.53333333,100,2,80,60,
2025/2/11 11:15,0,1,1,68.2,52,0,1,1,62.36666667,1,1,0,56.66666667,43.76666667,70,68.6,100,2,80,60,
2025/2/11 11:30,0,1,1,68.2,52,0,1,1,62.26666667,1,1,0,57,44.56666667,70,68.33333333,100,2,80,60,
2025/2/11 11:45,0,1,1,68.2,52,0,1,1,61.76666667,1,1,0,57,43.7,70,67.4,100,2,80,60,
2025/2/11 12:00,0,1,1,68.2,52,16.66666667,1.333333333,1,62.53333333,1,1,0,57,43.7,70,69.06666667,100,2,80,60,
2025/2/11 12:15,0,1,1,68.2,52,0,1,1,62.46666667,1,1,0,57,44.2,70,68.66666667,100,2,80,60,
2025/2/11 12:30,0,1,1,68.2,52,0,1,1,62.56666667,1,1,0,57,44.7,70,69.13333333,100,2,80,60,
2025/2/11 12:45,0,1,1,68.2,52,16.66666667,1.333333333,1,62.33333333,1,1,0,57,43.83333333,70,68.7,100,2,80,60,
2025/2/11 13:00,0,1,1,68.2,52,0,1,1,62.36666667,1,1,0,56.66666667,44.4,70,68.43333333,100,2,80,60,
2025/2/11 13:15,0,1,1,68.2,52,0,1,1,63.03333333,1,1,0,57,44.43333333,70,69.76666667,100,2,80,60,
2025/2/11 13:30,0,1,1,68.2,52,0,1,1,62.2,1,1,0,56,44.53333333,70,68.23333333,100,2,80,60,
2025/2/11 13:45,0,1,1,68.2,52,16.66666667,1.333333333,1,62.33333333,1,1,0,56.66666667,44.23333333,70,68.73333333,100,2,80,60,
2025/2/11 14:00,0,1,1,68.2,52,0,1,1,62.36666667,1,1,0,56,45.23333333,70,68.86666667,100,2,80,60,
2025/2/11 14:15,0,1,1,68.2,52,0,1,1,62.23333333,1,1,0,56,44.83333333,70,68.56666667,100,2,80,60,5
2025/2/11 14:30,0,1,1,68.2,52,0,1,1,62.63333333,1,1,0,56,45.6,70,69.3,100,2,80,60,5
2025/2/11 14:45,0,1,1,68.2,52,0,1,1,62.1,1,1,0,56,45.56666667,70,67.93333333,100,2,80,60,5
2025/2/11 15:00,0,1,1,68.2,52,16.66666667,1.333333333,1,62.66666667,1,1,0,56,45.6,70,69.13333333,100,2,80,60,5
2025/2/11 15:15,0,1,1,68.2,52,0,1,1,62.33333333,1,1,0,56,47.2,70,68.33333333,100,2,80,60,5
2025/2/11 15:30,0,1,1,68.2,52,16.66666667,1.333333333,1,61.9,1,1,0,56,46.26666667,70,67.86666667,100,2,80,60,5
2025/2/11 15:45,0,1,1,68.2,52,0,1,1,62.86666667,1,1,0,56,46.56666667,70,69.73333333,100,2,80,60,1
2025/2/11 16:00,0,1,1,68.2,52,0,1,1,62.23333333,1,1,0,55,46.1,70,68.06666667,100,2,80,60,5
2025/2/11 16:15,0,1,1,68.2,52,0,1,1,62.03333333,1,1,0,55,46.46666667,70,67.63333333,100,2,80,60,5
2025/2/11 16:30,0,1,1,68.2,52,16.66666667,1.333333333,1,61.8,1,1,0,55.33333333,45.23333333,70,67.33333333,100,2,80,60,5
2025/2/11 16:45,0,1,1,68.2,52,0,1,1,63,1,1,0,56,46.9,70,69.73333333,100,2,80,60,1
2025/2/11 17:00,0,1,1,68.2,52,0,1,1,62.23333333,1,1,0,55.66666667,47.1,70,68.23333333,100,2,80,60,5
2025/2/11 17:15,0,1,1,68.2,52,0,1,1,61.5,1,1,0,55,46.5,70,67.43333333,100,2,80,60,5
2025/2/11 17:30,0,1,1,68.2,52,16.66666667,1.333333333,1,61.9,1,1,0,55.33333333,46.03333333,70,68.06666667,100,2,80,60,5
2025/2/11 17:45,0,1,1,68.2,52,0,1,1,62.4,1,1,0,55.66666667,47.23333333,70,68.9,100,2,80,60,5
2025/2/11 18:00,0,1,1,68.2,52,0,1,1,61.9,1,1,0,56,47.06666667,70,67.83333333,100,2,80,60,5
2025/2/11 18:15,0,1,1,68.2,52,0,1,1,61.86666667,1,1,0,56,46.3,70,67.6,100,2,80,60,5
2025/2/11 18:30,0,1,1,68.2,52,0,1,1,61.8,1,1,0,56,45.56666667,70,67.66666667,100,2,80,60,5
2025/2/11 18:45,0,1,1,68.2,52,16.66666667,1.333333333,1,61.8,1,1,0,56,45.76666667,70,67.8,100,2,80,60,5
2025/2/11 19:00,0,1,1,68.2,52,0,1,1,62.8,1,1,0,56,46.9,70,69.76666667,100,2,80,60,1
2025/2/11 19:15,0,1,1,68.2,52,0,1,1,62.36666667,1,1,0,55,47.3,70,68.46666667,100,2,80,60,5
2025/2/11 19:30,0,1,1,68.2,52,0,1,1,62.6,1,1,0,56,46.36666667,70,69.1,100,2,80,60,5
2025/2/11 19:45,0,1,1,68.2,52,16.66666667,1.333333333,1,62.46666667,1,1,0,56.33333333,45.8,70,68.73333333,100,2,80,60,5
2025/2/11 20:00,0,1,1,68.2,52,0,1,1,62.36666667,1,1,0,57,46.26666667,70,68.93333333,100,2,80,60,5
2025/2/11 20:15,0,1,1,68.2,52,0,1,1,61.96666667,1,1,0,57.66666667,45.96666667,70,67.86666667,100,2,80,60,5
2025/2/11 20:30,0,1,1,68.2,52,16.66666667,1.333333333,1,62.6,1,1,0,58,45.16666667,70,68.83333333,100,2,80,60,5
2025/2/11 20:45,0,1,1,68.2,52,0,1,1,62.33333333,1,1,0,58,44.86666667,70,68.73333333,100,2,80,60,5
2025/2/11 21:00,0,1,1,68.2,52,0,1,1,61.9,1,1,0,58.33333333,44.4,70,67.86666667,100,2,80,60,5
2025/2/11 21:15,0,1,1,68.2,52,0,1,1,62.83333333,1,1,0,59,44.4,70,69.53333333,100,2,80,60,5
2025/2/11 21:30,0,1,1,68.2,52,0,1,1,62.46666667,1,1,0,58.33333333,44.93333333,70,68.46666667,100,2,80,60,5
2025/2/11 21:45,0,1,1,68.2,52,0,1,1,62.73333333,1,1,0,58,44.83333333,70,69.33333333,100,2,80,60,5
2025/2/11 22:00,0,1,1,68.2,52,16.66666667,1.333333333,1,62.46666667,1,1,0,58.66666667,44.43333333,70,68.5,100,2,80,60,5
2025/2/11 22:15,0,1,1,68.2,52,0,1,1,62.36666667,1,1,0,59,44.53333333,70,68.73333333,100,2,80,60,5
2025/2/11 22:30,0,1,1,68.2,52,16.66666667,1.333333333,1,62.56666667,1,1,0,59,44.63333333,70,68.56666667,100,2,80,60,5
2025/2/11 22:45,0,1,1,68.2,52,0,1,1,62.4,1,1,0,58.66666667,45.66666667,70,68.76666667,100,2,80,60,5
2025/2/11 23:00,0,1,1,68.2,52,16.66666667,1.333333333,1,62.7,1,1,0,58,44.4,70,68.66666667,100,2,80,60,5
2025/2/11 23:15,0,1,1,68.2,52,0,1,1,62.26666667,1,1,0,58.66666667,45.03333333,70,68.5,100,2,80,60,5
2025/2/11 23:30,0,1,1,68.2,52,0,1.333333333,1,62.93333333,1,1,0,59,44.73333333,70,69.26666667,100,2,80,60,5
2025/2/11 23:45,0,1,1,68.2,52,0,1,1,62.06666667,1,1,0,59,44.7,70,67.96666667,100,2,80,60,5
2025/2/12 0:00,0,1,1,68.2,52,16.66666667,1.333333333,1,61.66666667,1,1,0,59,43.96666667,70,67.16666667,100,2,80,60,5
2025/2/12 0:15,0,1,1,68.2,52,0,1,1,62.8,1,1,0,59,44.73333333,70,69.46666667,100,2,80,60,1
2025/2/12 0:30,0,1,1,68.2,52,0,1,1,61.86666667,1,1,0,59,44.93333333,70,67.36666667,100,2,80,60,5
2025/2/12 0:45,0,1,1,68.2,52,16.66666667,1.333333333,1,62.33333333,1,1,0,59,45.1,70,68.36666667,100,2,80,60,5
2025/2/12 1:00,0,1,1,68.2,52,0,1,1,62.1,1,1,0,59,44.7,70,67.86666667,100,2,80,60,5
2025/2/12 1:15,0,1,1,68.2,52,16.66666667,1.333333333,1,62,1,1,0,59.66666667,43.4,70,68.03333333,100,2,80,60,5
2025/2/12 1:30,0,1,1,68.2,52,0,1,1,62.13333333,1,1,0,60,44.46666667,70,68.16666667,100,2,80,60,5
2025/2/12 1:45,0,1,1,68.2,52,16.66666667,1,1,61.93333333,1,1,0,60,43.13333333,70,67.73333333,100,2,80,60,5
2025/2/12 2:00,0,1,1,68.2,52,0,1,1,62.3,1,1,0,60,43.46666667,70,68.63333333,100,2,80,60,5
2025/2/12 2:15,0,1,1,68.2,52,16.66666667,1.333333333,1,61.56666667,1,1,0,59.66666667,43,70,67.06666667,100,2,80,60,5
2025/2/12 2:30,0,1,1,68.2,52,0,1,1,62.53333333,1,1,0,60,44.36666667,70,69,100,2,80,60,1
2025/2/12 2:45,0,1,1,68.2,52,16.66666667,1.333333333,1,61.6,1,1,0,60,43.23333333,70,67.2,100,2,80,60,5
2025/2/12 3:00,0,1,1,68.2,52,0,1,1,62.56666667,1,1,0,60,44.06666667,70,69.46666667,100,2,80,60,1
